ID_Producao;Data;Ano;Mes;Nome_Mes;AnoMes;Trimestre;Dia;Dia_Semana;Tipo_Dia;Setor;Produto;Categoria_Produto;Preco_Unitario;Meta_Producao;Quantidade_Produzida;Atingiu_Meta;Quantidade_Defeitos;Taxa_Defeitos_%;Defeito_Falha_Silk;Defeito_Mancha_Tinta;Defeito_Deslocamento_Arte;Defeito_Ponto_Solto;Defeito_Desalinhamento_Costura;Tipo_Defeito_Predominante;Classificacao_Qualidade;Quantidade_Retrabalho;Quantidade_Segunda_Qualidade;Perda_Financeira;Quantidade_Vendida;Faturamento;Materia_Prima_Critica;Estoque_Atual;Estoque_Minimo;Alerta_Estoque;Alerta_Meta;Alerta_Qualidade
99;2025-01-06;2025;1;Janeiro;2025-01;T1;6;Segunda-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;160;152;Não;1;0.66;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;133;10626.7;Malha de algodão;1942;480;Não;Não;Não
100;2025-01-06;2025;1;Janeiro;2025-01;T1;6;Segunda-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;107;99;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;92;4130.8;Aviamentos;1034;260;Não;Não;Não
91;2025-01-06;2025;1;Janeiro;2025-01;T1;6;Segunda-feira;Dia útil;Revisão;Body;Baby;38.9;270;290;Sim;5;1.72;1;2;0;1;1;Mancha de tinta;Retrabalho;3;2;28.97;0;0.0;Malha de algodão;1244;480;Não;Não;Não
93;2025-01-06;2025;1;Janeiro;2025-01;T1;6;Segunda-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;217;224;Sim;9;4.02;1;3;1;2;2;Mancha de tinta;Retrabalho;6;3;52.58;0;0.0;Tinta de estamparia;509;140;Não;Não;Não
92;2025-01-06;2025;1;Janeiro;2025-01;T1;6;Segunda-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;250;277;Sim;4;1.44;0;1;2;0;1;Deslocamento da arte;Retrabalho;3;1;36.4;0;0.0;Malha de algodão;1515;480;Não;Não;Não
94;2025-01-06;2025;1;Janeiro;2025-01;T1;6;Segunda-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;165;176;Sim;2;1.14;0;0;0;1;1;Ponto solto;Retrabalho;1;1;29.79;0;0.0;Malha de algodão;1680;480;Não;Não;Não
95;2025-01-06;2025;1;Janeiro;2025-01;T1;6;Segunda-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;121;117;Não;4;3.42;2;0;1;0;1;Falha de silk;Retrabalho;2;2;26.89;0;0.0;Aviamentos;927;260;Não;Não;Não
101;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Corte;Body;Baby;38.9;338;319;Não;6;1.88;1;1;0;0;4;Desalinhamento de costura;Retrabalho;4;2;24.73;0;0.0;Malha de algodão;1615;480;Não;Não;Não
103;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;274;280;Sim;6;2.14;1;0;0;0;5;Desalinhamento de costura;Retrabalho;3;3;56.01;0;0.0;Tinta de estamparia;411;140;Não;Não;Não
102;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;311;278;Não;4;1.44;0;0;0;0;4;Desalinhamento de costura;Retrabalho;3;1;33.39;0;0.0;Malha de algodão;1429;480;Não;Sim;Não
104;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;207;169;Não;1;0.59;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;0;0.0;Malha de algodão;1607;480;Não;Sim;Não
105;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;147;149;Sim;2;1.34;0;0;0;0;2;Desalinhamento de costura;Retrabalho;1;1;12.79;0;0.0;Aviamentos;812;260;Não;Não;Não
111;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Costura;Body;Baby;38.9;308;311;Sim;9;2.89;0;1;0;5;3;Ponto solto;Retrabalho;6;3;35.87;0;0.0;Aviamentos;727;260;Não;Não;Não
113;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;258;295;Sim;10;3.39;0;1;2;5;2;Ponto solto;Retrabalho;6;4;59.11;0;0.0;Aviamentos;555;260;Não;Não;Não
112;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;266;287;Sim;4;1.39;0;0;0;1;3;Desalinhamento de costura;Retrabalho;3;1;29.71;0;0.0;Aviamentos;733;260;Não;Não;Não
114;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;183;158;Não;8;5.06;0;0;3;4;1;Ponto solto;Retrabalho;5;3;77.99;0;0.0;Aviamentos;772;260;Não;Sim;Sim
115;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;130;131;Sim;3;2.29;1;0;0;0;2;Desalinhamento de costura;Retrabalho;2;1;15.07;0;0.0;Aviamentos;744;260;Não;Não;Não
106;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Estamparia;Body;Baby;38.9;332;306;Não;20;6.54;9;7;2;1;1;Falha de silk;Retrabalho;12;8;107.38;0;0.0;Tinta de estamparia;326;140;Não;Não;Sim
108;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;259;273;Sim;17;6.23;6;6;2;0;3;Falha de silk;Retrabalho;10;7;107.21;0;0.0;Tinta de estamparia;369;140;Não;Não;Sim
107;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;285;233;Não;13;5.58;3;8;2;0;0;Mancha de tinta;Segunda Qualidade;6;7;248.72;0;0.0;Tinta de estamparia;520;140;Não;Sim;Sim
109;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;175;167;Não;6;3.59;2;1;2;1;0;Falha de silk;Retrabalho;3;3;87.3;0;0.0;Tinta de estamparia;358;140;Não;Não;Não
110;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;138;133;Não;7;5.26;4;2;1;0;0;Falha de silk;Segunda Qualidade;3;4;63.41;0;0.0;Tinta de estamparia;404;140;Não;Não;Sim
121;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Expedição;Body;Baby;38.9;289;245;Não;4;1.63;1;0;0;3;0;Ponto solto;Retrabalho;2;2;22.89;229;8908.1;Malha de algodão;1771;480;Não;Sim;Não
123;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;228;203;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;167;8333.3;Tinta de estamparia;429;140;Não;Sim;Não
122;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;255;206;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;181;16271.9;Malha de algodão;1301;480;Não;Sim;Não
124;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;162;149;Não;1;0.67;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;125;9987.5;Malha de algodão;1769;480;Não;Não;Não
125;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;122;82;Não;1;1.22;0;0;1;0;0;Deslocamento da arte;Retrabalho;1;0;0.0;77;3457.3;Aviamentos;819;260;Não;Sim;Não
116;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Revisão;Body;Baby;38.9;279;294;Sim;4;1.36;1;2;1;0;0;Mancha de tinta;Retrabalho;2;2;25.37;0;0.0;Malha de algodão;1823;480;Não;Não;Não
118;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;241;223;Não;5;2.24;2;0;2;1;0;Falha de silk;Retrabalho;3;2;37.29;0;0.0;Tinta de estamparia;647;140;Não;Não;Não
117;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;263;273;Sim;5;1.83;1;1;0;1;2;Desalinhamento de costura;Retrabalho;3;2;54.52;0;0.0;Malha de algodão;1831;480;Não;Não;Não
119;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;182;161;Não;3;1.86;0;0;1;1;1;Deslocamento da arte;Retrabalho;2;1;30.69;0;0.0;Malha de algodão;1061;480;Não;Sim;Não
120;2025-01-07;2025;1;Janeiro;2025-01;T1;7;Terça-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;135;102;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;0;0.0;Aviamentos;844;260;Não;Sim;Não
126;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Corte;Body;Baby;38.9;324;392;Sim;3;0.77;0;0;1;1;1;Deslocamento da arte;Retrabalho;2;1;11.22;0;0.0;Malha de algodão;2053;480;Não;Não;Não
128;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;288;349;Sim;1;0.29;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;0;0.0;Tinta de estamparia;478;140;Não;Não;Não
127;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;314;383;Sim;7;1.83;0;0;0;0;7;Desalinhamento de costura;Retrabalho;5;2;58.16;0;0.0;Malha de algodão;1496;480;Não;Não;Não
129;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;202;248;Sim;5;2.02;1;0;0;0;4;Desalinhamento de costura;Retrabalho;3;2;52.83;0;0.0;Malha de algodão;1611;480;Não;Não;Não
130;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;148;190;Sim;3;1.58;0;0;0;0;3;Desalinhamento de costura;Retrabalho;2;1;13.87;0;0.0;Aviamentos;1088;260;Não;Não;Não
136;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Costura;Body;Baby;38.9;292;316;Sim;15;4.75;0;2;0;7;6;Ponto solto;Retrabalho;11;4;54.59;0;0.0;Aviamentos;680;260;Não;Não;Não
138;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;249;238;Não;4;1.68;0;0;1;1;2;Desalinhamento de costura;Retrabalho;3;1;15.2;0;0.0;Aviamentos;961;260;Não;Não;Não
137;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;279;269;Não;7;2.6;0;0;0;3;4;Desalinhamento de costura;Retrabalho;5;2;57.21;0;0.0;Aviamentos;1119;260;Não;Não;Não
139;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;179;172;Não;4;2.33;0;0;0;2;2;Ponto solto;Retrabalho;3;1;27.75;0;0.0;Aviamentos;889;260;Não;Não;Não
140;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;145;142;Não;5;3.52;0;0;0;4;1;Ponto solto;Retrabalho;3;2;30.07;0;0.0;Aviamentos;574;260;Não;Não;Não
131;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Estamparia;Body;Baby;38.9;314;300;Não;11;3.67;4;2;4;0;1;Falha de silk;Segunda Qualidade;5;6;91.51;0;0.0;Tinta de estamparia;678;140;Não;Não;Não
133;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;266;267;Sim;20;7.49;9;6;4;0;1;Falha de silk;Retrabalho;10;10;205.16;0;0.0;Tinta de estamparia;369;140;Não;Não;Sim
132;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;281;238;Não;15;6.3;3;8;3;0;1;Mancha de tinta;Retrabalho;8;7;244.11;0;0.0;Tinta de estamparia;490;140;Não;Sim;Sim
134;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;178;150;Não;8;5.33;3;0;4;1;0;Deslocamento da arte;Retrabalho;4;4;92.48;0;0.0;Tinta de estamparia;398;140;Não;Sim;Sim
135;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;148;161;Sim;4;2.48;4;0;0;0;0;Falha de silk;Retrabalho;2;2;36.42;0;0.0;Tinta de estamparia;460;140;Não;Não;Não
146;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Expedição;Body;Baby;38.9;271;252;Não;2;0.79;0;0;1;0;1;Deslocamento da arte;Retrabalho;1;1;14.0;242;9413.8;Malha de algodão;1672;480;Não;Não;Não
148;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;234;221;Não;2;0.9;1;0;0;1;0;Falha de silk;Retrabalho;1;1;19.07;205;10229.5;Tinta de estamparia;606;140;Não;Não;Não
147;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;252;290;Sim;3;1.03;0;0;1;1;1;Deslocamento da arte;Retrabalho;2;1;27.63;254;22834.6;Malha de algodão;1251;480;Não;Não;Não
149;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;167;157;Não;1;0.64;0;0;1;0;0;Deslocamento da arte;Retrabalho;1;0;0.0;135;10786.5;Malha de algodão;1578;480;Não;Não;Não
150;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;132;140;Sim;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;123;5522.7;Aviamentos;749;260;Não;Não;Não
141;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Revisão;Body;Baby;38.9;279;254;Não;4;1.57;2;0;1;1;0;Falha de silk;Retrabalho;3;1;14.23;0;0.0;Malha de algodão;1531;480;Não;Não;Não
143;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;238;232;Não;4;1.72;2;1;1;0;0;Falha de silk;Retrabalho;3;1;20.19;0;0.0;Tinta de estamparia;536;140;Não;Não;Não
142;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;279;294;Sim;4;1.36;0;0;1;1;2;Desalinhamento de costura;Retrabalho;2;2;64.65;0;0.0;Malha de algodão;1827;480;Não;Não;Não
144;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;173;183;Sim;8;4.37;1;2;1;1;3;Desalinhamento de costura;Retrabalho;5;3;69.06;0;0.0;Malha de algodão;1447;480;Não;Não;Não
145;2025-01-08;2025;1;Janeiro;2025-01;T1;8;Quarta-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;132;137;Sim;2;1.46;0;0;1;0;1;Deslocamento da arte;Retrabalho;1;1;13.45;0;0.0;Aviamentos;741;260;Não;Não;Não
151;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Corte;Body;Baby;38.9;332;299;Não;2;0.67;0;0;0;0;2;Desalinhamento de costura;Retrabalho;1;1;15.14;0;0.0;Malha de algodão;1852;480;Não;Não;Não
153;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;283;309;Sim;4;1.29;0;0;1;0;3;Desalinhamento de costura;Retrabalho;3;1;18.71;0;0.0;Tinta de estamparia;387;140;Não;Não;Não
152;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;300;284;Não;7;2.46;0;0;1;1;5;Desalinhamento de costura;Retrabalho;4;3;79.97;0;0.0;Malha de algodão;1226;480;Não;Não;Não
154;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;209;234;Sim;2;0.85;0;1;0;0;1;Mancha de tinta;Retrabalho;1;1;33.41;0;0.0;Malha de algodão;1419;480;Não;Não;Não
155;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;151;167;Sim;1;0.6;0;0;1;0;0;Deslocamento da arte;Retrabalho;1;0;0.0;0;0.0;Aviamentos;818;260;Não;Não;Não
161;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Costura;Body;Baby;38.9;293;246;Não;9;3.66;0;1;0;6;2;Ponto solto;Retrabalho;6;3;46.43;0;0.0;Aviamentos;677;260;Não;Sim;Não
163;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;253;245;Não;9;3.67;0;0;0;4;5;Desalinhamento de costura;Retrabalho;7;2;37.48;0;0.0;Aviamentos;710;260;Não;Não;Não
162;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;277;259;Não;3;1.16;0;0;0;1;2;Desalinhamento de costura;Retrabalho;2;1;28.89;0;0.0;Aviamentos;774;260;Não;Não;Não
164;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;183;146;Não;2;1.37;0;0;0;2;0;Ponto solto;Retrabalho;2;0;0.0;0;0.0;Aviamentos;856;260;Não;Sim;Não
165;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;138;107;Não;5;4.67;1;0;0;2;2;Ponto solto;Retrabalho;4;1;13.02;0;0.0;Aviamentos;859;260;Não;Sim;Não
156;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Estamparia;Body;Baby;38.9;292;232;Não;10;4.31;1;6;1;2;0;Mancha de tinta;Retrabalho;5;5;80.2;0;0.0;Tinta de estamparia;464;140;Não;Sim;Não
158;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;268;240;Não;10;4.17;4;2;3;1;0;Falha de silk;Retrabalho;5;5;92.23;0;0.0;Tinta de estamparia;531;140;Não;Sim;Não
157;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;299;225;Não;9;4.0;5;3;1;0;0;Falha de silk;Retrabalho;5;4;113.06;0;0.0;Tinta de estamparia;371;140;Não;Sim;Não
159;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;186;155;Não;4;2.58;0;0;2;0;2;Deslocamento da arte;Retrabalho;2;2;48.53;0;0.0;Tinta de estamparia;402;140;Não;Sim;Não
160;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;142;136;Não;2;1.47;2;0;0;0;0;Falha de silk;Retrabalho;1;1;13.41;0;0.0;Tinta de estamparia;433;140;Não;Não;Não
171;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Expedição;Body;Baby;38.9;269;196;Não;1;0.51;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;162;6301.8;Malha de algodão;1420;480;Não;Sim;Não
173;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;236;230;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;206;10279.4;Tinta de estamparia;519;140;Não;Não;Não
172;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;252;222;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;196;17620.4;Malha de algodão;1931;480;Não;Sim;Não
174;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;178;151;Não;1;0.66;1;0;0;0;0;Falha de silk;Retrabalho;1;0;0.0;134;10706.6;Malha de algodão;1935;480;Não;Sim;Não
175;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;121;92;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;81;3636.9;Aviamentos;882;260;Não;Sim;Não
166;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Revisão;Body;Baby;38.9;262;234;Não;2;0.85;0;0;1;1;0;Deslocamento da arte;Retrabalho;1;1;14.0;0;0.0;Malha de algodão;1552;480;Não;Sim;Não
168;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;253;221;Não;13;5.88;2;2;2;3;4;Desalinhamento de costura;Retrabalho;8;5;104.56;0;0.0;Tinta de estamparia;554;140;Não;Sim;Sim
167;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;258;213;Não;4;1.88;0;1;1;2;0;Ponto solto;Retrabalho;2;2;73.14;0;0.0;Malha de algodão;1588;480;Não;Sim;Não
169;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;187;159;Não;3;1.89;0;1;1;0;1;Mancha de tinta;Retrabalho;2;1;33.4;0;0.0;Malha de algodão;1375;480;Não;Sim;Não
170;2025-01-09;2025;1;Janeiro;2025-01;T1;9;Quinta-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;140;119;Não;1;0.84;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;0;0.0;Aviamentos;1039;260;Não;Sim;Não
176;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Corte;Body;Baby;38.9;313;264;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;0;0.0;Malha de algodão;1698;480;Não;Sim;Não
178;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;259;233;Não;7;3.0;0;0;1;1;5;Desalinhamento de costura;Retrabalho;5;2;33.77;0;0.0;Tinta de estamparia;524;140;Não;Sim;Não
177;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;304;274;Não;5;1.82;0;1;0;1;3;Desalinhamento de costura;Retrabalho;4;1;25.32;0;0.0;Malha de algodão;1624;480;Não;Não;Não
179;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;205;168;Não;2;1.19;0;0;0;0;2;Desalinhamento de costura;Retrabalho;1;1;30.57;0;0.0;Malha de algodão;1799;480;Não;Sim;Não
180;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;157;156;Não;1;0.64;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;0;0.0;Aviamentos;759;260;Não;Não;Não
186;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Costura;Body;Baby;38.9;289;277;Não;11;3.97;0;0;1;6;4;Ponto solto;Retrabalho;8;3;48.66;0;0.0;Aviamentos;932;260;Não;Não;Não
188;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;237;221;Não;4;1.81;0;0;0;2;2;Ponto solto;Retrabalho;3;1;15.27;0;0.0;Aviamentos;933;260;Não;Não;Não
187;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;263;246;Não;8;3.25;0;0;0;2;6;Desalinhamento de costura;Retrabalho;6;2;74.79;0;0.0;Aviamentos;864;260;Não;Não;Não
189;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;191;173;Não;3;1.73;0;0;0;2;1;Ponto solto;Retrabalho;2;1;26.27;0;0.0;Aviamentos;1095;260;Não;Não;Não
190;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;130;114;Não;4;3.51;0;0;1;2;1;Ponto solto;Retrabalho;3;1;15.68;0;0.0;Aviamentos;997;260;Não;Sim;Não
181;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Estamparia;Body;Baby;38.9;301;248;Não;9;3.63;1;4;2;1;1;Mancha de tinta;Retrabalho;5;4;61.99;0;0.0;Tinta de estamparia;523;140;Não;Sim;Não
183;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;264;266;Sim;11;4.14;4;4;2;1;0;Falha de silk;Segunda Qualidade;5;6;109.58;0;0.0;Tinta de estamparia;395;140;Não;Não;Não
182;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;273;242;Não;22;9.09;9;9;2;1;1;Falha de silk;Segunda Qualidade;10;12;325.13;0;0.0;Tinta de estamparia;449;140;Não;Sim;Sim
184;2025-01-10;2025;1;Janeiro;2025-01;T1;10;Sexta-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;182;148;Não;6;4.05;2;2;1;1;0;Falha de silk;Retrabalho;3;3;87.03;0;0.0;Tinta de estamparia;483;140;Não;Sim;Não
